"detritus_so",8.70030943482962
"detritus_d",17.4865697497727
"x_detritus_s1",0.393175408221994
"x_detritus_s2",5.96099608842626
"x_detritus_s3",7.26042794974614
"x_detritus_d1",3.85233528731373
"x_detritus_d2",59.523399339462
"x_detritus_d3",21.5241332842063
"xR_detritus_s1",30.7221111491774
"xR_detritus_s2",2143.66877763898
"xR_detritus_s3",1028.41963223902
"xR_detritus_d1",315.663754795052
"xR_detritus_d2",28886.5321268826
"xR_detritus_d3",5756.19419830411
"discard_o",0.191409680350122
"corpse_s1",0.00888629240981316
"corpse_s2",0.110468737148373
"corpse_s3",0.141699429560197
"corpse_d1",0.105341208826284
"corpse_d2",1.21084958528394
"corpse_d3",0.461321365440492
"ammonia_so",15.5092071221173
"ammonia_d",28.3614332571503
"x_ammonia_s1",0.00601412573110331
"x_ammonia_s2",0.029154478853275
"x_ammonia_s3",0.0329313210336146
"x_ammonia_d1",0.108232960045541
"x_ammonia_d2",0.200012601288715
"x_ammonia_d3",0.0661490971954617
"nitrate_so",268.147704500877
"nitrate_d",498.40874352649
"x_nitrate_s1",0.000955441858715548
"x_nitrate_s2",0.144812371619782
"x_nitrate_s3",0.197201349399878
"x_nitrate_d1",0.00654644264416799
"x_nitrate_d2",1.72579119638131
"x_nitrate_d3",0.63666803012771
"phyt_so",1.41135891594963
"phyt_d",1.48547953490849
"omni_o",16.9017829010508
"carn_o",16.775989259202
"benthslar_o",0.0186542886847258
"benths_o",28.644578128091
"benthclar_o",2.54437786004583e-06
"benthc_o",9.31808220010545
"fishp_o",9.64070788521591
"fishplar_o",1.87359248323448
"fishd_o",15.5304029567287
"fishdlar_o",2.9125226809755e-05
"fishm_o",26.6292414636788
"bird_o",0.00616346594403878
"detritus_si",0.713315128900496
"ammonia_si",2.6575751728255
"nitrate_si",23.0146523544419
"phyt_si",0.134990825519687
"benthslar_i",0.000381899541167423
"benthclar_i",4.35491387342185e-08
"benths_i",3.69346766293623
"benthc_i",0.969334085168272
"discard_i",0.00474206536768433
"omni_i",0.478370817666274
"carn_i",0.705483791637143
"fishplar_i",0.0756660443487038
"fishdlar_i",1.91592047989602e-06
"fishp_i",0.423710874953337
"fishm_i",0.297963307330467
"fishd_i",2.00399486896108
"bird_i",0.000111997276332923
"seal_o",0.0408448399104536
"seal_i",0.00125727439706246
"ceta_o",0.0615324689207032
"ceta_i",0.000317737452137139
"corpse_s0",0.0355302868130625
"corpse_d0",0.077229940964545
"kelpC",485.086780114388
"kelpN",68.6010792353403
"kelpdebris",10.2749719099187
